molecule_chembl_id,canonical_smiles,assay_description,assay_type,target_organism,target_pref_name,bioactivity_class,standard_value,target_organism_canonical_smiles,target_organism_isomeric_smiles,"bioactivity_class_labels (0-inactive, 1-active, 2-intermediate)",MW,LogP,NumHDonors,NumHAcceptors
5388906  -- Bedaquiline,CN(C)CC[C@@](C1=CC=CC2=CC=CC=C21)([C@H](C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,4.36,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,555.516,7.1305,1,4
11313622  -- Tideglusib,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.08,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,334.4,3.2622,0,5
11313622  -- Tideglusib,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.15,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,334.4,3.2622,0,5
"6918567  -- N-methyl-N-(2-methylphenyl)-3-nitro-4-(1,3-thiazol-2-ylsulfinyl)benzamide",CC1=CC=CC=C1N(C)C(=O)C2=CC(=C(C=C2)S(=O)C3=NC=CS3)[N+](=O)[O-],SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,1.87,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,401.469,3.80302,0,6
439647  -- Tosylphenylalanyl chloromethyl ketone,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,1.37,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,351.855,2.69252,1,3
"1074953  -- 3-chloro-1-(3,4-dichlorophenyl)-4-(4-morpholinyl)-1H-pyrrole-2,5-dione",C1COCCN1C2=C(C(=O)N(C2=O)C3=CC(=C(C=C3)Cl)Cl)Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,4.53,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,361.612,2.6492,0,4
"1074953  -- 3-chloro-1-(3,4-dichlorophenyl)-4-(4-morpholinyl)-1H-pyrrole-2,5-dione",C1COCCN1C2=C(C(=O)N(C2=O)C3=CC(=C(C=C3)Cl)Cl)Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,1.14,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,361.612,2.6492,0,4
3883  -- Lansoprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.39,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,369.368,3.51522,1,4
3883  -- Lansoprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,1.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,369.368,3.51522,1,4
"11393719  -- N-[[2-(4-amino-1,2,5-oxadiazol-3-yl)-1-ethylimidazo[5,4-d]pyridin-7-yl]methyl]piperidin-4-amine",CCN1C2=C(C=NC=C2CNC3CCNCC3)N=C1C4=NON=C4N,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.07,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,342.407,0.925,3,9
9410  -- Apomorphine hydrochloride,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.52,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,303.789,3.2717,2,3
9410  -- Apomorphine hydrochloride,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.52,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,303.789,3.2717,2,3
9410  -- Apomorphine hydrochloride,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.52,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,267.328,2.8499,2,3
9410  -- Apomorphine hydrochloride,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.52,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,321.804,2.447,2,3
9410  -- Apomorphine hydrochloride,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.[Cl-],SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.52,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,302.781,-0.1461,2,3
9410  -- Apomorphine hydrochloride,[H+].[H+].CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.[Cl-].[Cl-],SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.52,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,625.593,-0.8919,4,6
2724354  -- Succimer,[C@@H]([C@@H](C(=O)O)S)(C(=O)O)S,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,1.72,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,182.222,-0.2476,4,4
"227681  -- (2,5-dioxo-2,5-dihydro-1H-pyrrol-1-yl)methyl propionate",CCC(=O)OCN1C(=O)C=CC1=O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.29,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,183.163,-0.1779,0,4
161557  -- Dihydromyricetin,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.18,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,320.253,0.8919,6,8
3005837  -- Zinc pyridinethione,C1=CC(=S)N(C=C1)[O-].C1=CC(=S)N(C=C1)[O-].[Zn+2],SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.46,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,317.71,3.12448,0,6
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=C3[C@@H]([C@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=C3[C@H]([C@@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)C=CC2=C3[C@H]([C@@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=C3[C@@H](C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@@H](C(=O)O)OC(=O)/C=C/C2=C3[C@@H](C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=C3[C@@H]([C@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)/C=C/C2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C\C2=C3[C@H]([C@@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)/C=C\C2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
11629084  -- Salvianolic acid B,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=C3[C@H]([C@@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@@H](CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,718.62,3.3345,9,14
"152256  -- 2,4,6-Triiodoresorcinol",C1=C(C(=C(C(=C1I)O)I)O)I,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.33,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,487.8,2.9116,2,2
"135398520  -- (E)-3-(3-Bromo-4,5-dihydroxyphenyl)-N-(3,4,5-trihydroxybenzyl)prop-2-enethioamide",C1=C(C=C(C(=C1O)O)O)CNC(=S)C=CC2=CC(=C(C(=C2)Br)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.48,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,412.261,3.1075,6,6
"135398520  -- (E)-3-(3-Bromo-4,5-dihydroxyphenyl)-N-(3,4,5-trihydroxybenzyl)prop-2-enethioamide",C1=C(C=C(C(=C1O)O)O)CNC(=S)/C=C/C2=CC(=C(C(=C2)Br)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.48,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,412.261,3.1075,6,6
